,°Å·¡±Ý¾×,°Å·¡À¯Çü,°ÇÃà³âµµ,³â,µµ·Î¸í,µµ·Î¸í°Ç¹°º»¹øÈ£ÄÚµå,µµ·Î¸í°Ç¹°ºÎ¹øÈ£ÄÚµå,µµ·Î¸í½Ã±º±¸ÄÚµå,µµ·Î¸íÀÏ·Ã¹øÈ£ÄÚµå,µµ·Î¸íÁö»óÁöÇÏÄÚµå,µµ·Î¸íÄÚµå,¹ýÁ¤µ¿,¹ýÁ¤µ¿º»¹øÄÚµå,¹ýÁ¤µ¿ºÎ¹øÄÚµå,¹ýÁ¤µ¿½Ã±º±¸ÄÚµå,¹ýÁ¤µ¿À¾¸éµ¿ÄÚµå,¹ýÁ¤µ¿Áö¹øÄÚµå,¾ÆÆÄÆ®,¿ù,ÀÏ,ÀÏ·Ã¹øÈ£,Àü¿ë¸éÀû,Áß°³»ç¼ÒÀçÁö,Áö¹ø,Áö¿ªÄÚµå,Ãþ,ÇØÁ¦»çÀ¯¹ß»ýÀÏ,ÇØÁ¦¿©ºÎ
14,"1,150",,1989,2014,ºÏÀÏ¾È±æ,00051,00000,42770,01,0,4487157,»çºÏÀ¾ »çºÏ¸®,0229,0003,42770,25622,1,¿µµ¿,3,13,42770-8,40,,229-3,42770,5,,
15,"2,500",,1991,2014,µµ»ç°î±æ,00021,00000,42770,01,0,4487084,»çºÏÀ¾ »çºÏ¸®,0435,0005,42770,25622,1,µµ»ç°îÁÖ°ø2,3,14,42770-7,39.3,,435-5,42770,1,,
16,"1,600",,1989,2014,ºÏÀÏ¾È±æ,00051,00000,42770,01,0,4487157,»çºÏÀ¾ »çºÏ¸®,0229,0003,42770,25622,1,¿µµ¿,3,14,42770-8,48.79,,229-3,42770,1,,
17,"2,700",,1991,2014,µµ»ç°î±æ,00021,00000,42770,01,0,4487084,»çºÏÀ¾ »çºÏ¸®,0435,0005,42770,25622,1,µµ»ç°îÁÖ°ø2,3,18,42770-7,39.69,,435-5,42770,4,,
18,"4,700",,1984,2014,µµ»ç°î±æ,00021,00000,42770,01,0,4487084,»çºÏÀ¾ »çºÏ¸®,0435,0001,42770,25622,1,µµ»ç°îÁÖ°ø1,3,22,42770-6,52.37,,435-1,42770,1,,
19,"2,000",,1984,2014,µµ»ç°î±æ,00021,00000,42770,01,0,4487084,»çºÏÀ¾ »çºÏ¸®,0435,0001,42770,25622,1,µµ»ç°îÁÖ°ø1,3,27,42770-6,45.72,,435-1,42770,5,,
20,"9,800",,2003,2014,ÆÄ¶û»õ±æ,00010,00000,42770,01,0,4487352,»çºÏÀ¾ »çºÏ¸®,0294,0003,42770,25622,1,»çºÏ¼±¸í2Â÷,3,30,42770-15,59.93,,294-3,42770,10,,
21,"8,350",,2002,2014,ÆÄ¶û»õ±æ,00030,00000,42770,01,0,4487352,»çºÏÀ¾ »çºÏ¸®,0302,0000,42770,25622,1,»çºÏ¼±¸í,3,31,42770-21,59.93,,302,42770,11,,
22,"11,950",,2011,2014,º°¾î°î2±æ,00037,00000,42770,01,0,4487136,³²¸é ¹®°î¸®,0593,0000,42770,32021,1,Á¤¼±¼ö·Á¾È,3,22,42770-87,84.941,,593,42770,10,,
23,"2,500",,1986,2014,ÁöÀåÃµ·Î,00076,00000,42770,03,0,3229024,³²¸é ¹«¸ª¸®,0590,0001,42770,32022,1,¹¬»êÁÖ°ø,3,6,42770-10,39.72,,590-1,42770,1,,
24,"2,000",,1986,2014,ÁöÀåÃµ·Î,00076,00000,42770,03,0,3229024,³²¸é ¹«¸ª¸®,0590,0001,42770,32022,1,¹¬»êÁÖ°ø,3,7,42770-10,39.72,,590-1,42770,2,,
25,"2,850",,1986,2014,ÁöÀåÃµ·Î,00076,00000,42770,03,0,3229024,³²¸é ¹«¸ª¸®,0590,0001,42770,32022,1,¹¬»êÁÖ°ø,3,14,42770-10,39.72,,590-1,42770,3,,
26,"2,950",,1992,2014,¸Ö¹Ì±æ,00033,00000,42770,01,0,4487110,³²¸é ¹«¸ª¸®,0530,0000,42770,32022,1,¸Ö¹ÌÁÖ°ø,3,18,42770-9,39.99,,530,42770,3,,
27,"2,300",,1986,2014,ÁöÀåÃµ·Î,00076,00000,42770,03,0,3229024,³²¸é ¹«¸ª¸®,0590,0001,42770,32022,1,¹¬»êÁÖ°ø,3,18,42770-10,39.72,,590-1,42770,1,,
28,"2,200",,1992,2014,¸Ö¹Ì±æ,00033,00000,42770,01,0,4487110,³²¸é ¹«¸ª¸®,0530,0000,42770,32022,1,¸Ö¹ÌÁÖ°ø,3,26,42770-9,39.6,,530,42770,4,,
29,"7,200",,2001,2014,¼Û°è10±æ,00021,00000,42770,01,0,4487214,ÀÓ°è¸é ¼Û°è¸®,0661,0000,42770,35025,1,³«¿ø,3,5,42770-24,84.5139,,661,42770,3,,
30,"7,850",,2001,2014,¼Û°è10±æ,00021,00000,42770,01,0,4487214,ÀÓ°è¸é ¼Û°è¸®,0661,0000,42770,35025,1,³«¿ø,3,24,42770-24,84.5139,,661,42770,4,,
0,"5,200",,1998,2014,³ì¼Û5±æ,00042,00000,42770,01,0,4487068,Á¤¼±À¾ ºÀ¾ç¸®,0047,0002,42770,25021,1,±Ý±¤¾ÆÆÄÆ®,4,15,42770-16,60,,47-2,42770,1,,
1,"5,200",,1998,2014,³ì¼Û5±æ,00042,00000,42770,01,0,4487068,Á¤¼±À¾ ºÀ¾ç¸®,0047,0002,42770,25021,1,±Ý±¤¾ÆÆÄÆ®,4,15,42770-16,60,,47-2,42770,8,,
2,"5,200",,1998,2014,³ì¼Û5±æ,00042,00000,42770,01,0,4487068,Á¤¼±À¾ ºÀ¾ç¸®,0047,0002,42770,25021,1,±Ý±¤¾ÆÆÄÆ®,4,15,42770-16,60,,47-2,42770,8,,
3,"5,610",,1998,2014,³ì¼Û5±æ,00042,00000,42770,01,0,4487068,Á¤¼±À¾ ºÀ¾ç¸®,0047,0002,42770,25021,1,±Ý±¤¾ÆÆÄÆ®,4,15,42770-16,60,,47-2,42770,8,,
4,"5,200",,1998,2014,³ì¼Û5±æ,00042,00000,42770,01,0,4487068,Á¤¼±À¾ ºÀ¾ç¸®,0047,0002,42770,25021,1,±Ý±¤¾ÆÆÄÆ®,4,15,42770-16,60,,47-2,42770,8,,
5,"5,200",,1998,2014,³ì¼Û5±æ,00042,00000,42770,01,0,4487068,Á¤¼±À¾ ºÀ¾ç¸®,0047,0002,42770,25021,1,±Ý±¤¾ÆÆÄÆ®,4,15,42770-16,60,,47-2,42770,8,,
6,"5,330",,1998,2014,³ì¼Û5±æ,00042,00000,42770,01,0,4487068,Á¤¼±À¾ ºÀ¾ç¸®,0047,0002,42770,25021,1,±Ý±¤¾ÆÆÄÆ®,4,15,42770-16,60,,47-2,42770,8,,
7,"5,200",,1998,2014,³ì¼Û5±æ,00042,00000,42770,01,0,4487068,Á¤¼±À¾ ºÀ¾ç¸®,0047,0002,42770,25021,1,±Ý±¤¾ÆÆÄÆ®,4,15,42770-16,60,,47-2,42770,7,,
8,"5,200",,1998,2014,³ì¼Û5±æ,00042,00000,42770,01,0,4487068,Á¤¼±À¾ ºÀ¾ç¸®,0047,0002,42770,25021,1,±Ý±¤¾ÆÆÄÆ®,4,15,42770-16,60,,47-2,42770,7,,
9,"5,330",,1998,2014,³ì¼Û5±æ,00042,00000,42770,01,0,4487068,Á¤¼±À¾ ºÀ¾ç¸®,0047,0002,42770,25021,1,±Ý±¤¾ÆÆÄÆ®,4,15,42770-16,60,,47-2,42770,7,,
10,"5,610",,1998,2014,³ì¼Û5±æ,00042,00000,42770,01,0,4487068,Á¤¼±À¾ ºÀ¾ç¸®,0047,0002,42770,25021,1,±Ý±¤¾ÆÆÄÆ®,4,15,42770-16,60,,47-2,42770,7,,
11,"5,200",,1998,2014,³ì¼Û5±æ,00042,00000,42770,01,0,4487068,Á¤¼±À¾ ºÀ¾ç¸®,0047,0002,42770,25021,1,±Ý±¤¾ÆÆÄÆ®,4,15,42770-16,60,,47-2,42770,7,,
12,"5,200",,1998,2014,³ì¼Û5±æ,00042,00000,42770,01,0,4487068,Á¤¼±À¾ ºÀ¾ç¸®,0047,0002,42770,25021,1,±Ý±¤¾ÆÆÄÆ®,4,15,42770-16,60,,47-2,42770,6,,
13,"5,330",,1998,2014,³ì¼Û5±æ,00042,00000,42770,01,0,4487068,Á¤¼±À¾ ºÀ¾ç¸®,0047,0002,42770,25021,1,±Ý±¤¾ÆÆÄÆ®,4,15,42770-16,60,,47-2,42770,6,,
14,"5,200",,1998,2014,³ì¼Û5±æ,00042,00000,42770,01,0,4487068,Á¤¼±À¾ ºÀ¾ç¸®,0047,0002,42770,25021,1,±Ý±¤¾ÆÆÄÆ®,4,15,42770-16,60,,47-2,42770,6,,
15,"5,200",,1998,2014,³ì¼Û5±æ,00042,00000,42770,01,0,4487068,Á¤¼±À¾ ºÀ¾ç¸®,0047,0002,42770,25021,1,±Ý±¤¾ÆÆÄÆ®,4,15,42770-16,60,,47-2,42770,6,,
16,"5,200",,1998,2014,³ì¼Û5±æ,00042,00000,42770,01,0,4487068,Á¤¼±À¾ ºÀ¾ç¸®,0047,0002,42770,25021,1,±Ý±¤¾ÆÆÄÆ®,4,15,42770-16,60,,47-2,42770,6,,
17,"5,200",,1998,2014,³ì¼Û5±æ,00042,00000,42770,01,0,4487068,Á¤¼±À¾ ºÀ¾ç¸®,0047,0002,42770,25021,1,±Ý±¤¾ÆÆÄÆ®,4,15,42770-16,60,,47-2,42770,5,,
18,"5,200",,1998,2014,³ì¼Û5±æ,00042,00000,42770,01,0,4487068,Á¤¼±À¾ ºÀ¾ç¸®,0047,0002,42770,25021,1,±Ý±¤¾ÆÆÄÆ®,4,15,42770-16,60,,47-2,42770,5,,
19,"5,410",,1998,2014,³ì¼Û5±æ,00042,00000,42770,01,0,4487068,Á¤¼±À¾ ºÀ¾ç¸®,0047,0002,42770,25021,1,±Ý±¤¾ÆÆÄÆ®,4,15,42770-16,60,,47-2,42770,4,,
20,"5,200",,1998,2014,³ì¼Û5±æ,00042,00000,42770,01,0,4487068,Á¤¼±À¾ ºÀ¾ç¸®,0047,0002,42770,25021,1,±Ý±¤¾ÆÆÄÆ®,4,15,42770-16,60,,47-2,42770,4,,
21,"5,410",,1998,2014,³ì¼Û5±æ,00042,00000,42770,01,0,4487068,Á¤¼±À¾ ºÀ¾ç¸®,0047,0002,42770,25021,1,±Ý±¤¾ÆÆÄÆ®,4,15,42770-16,60,,47-2,42770,4,,
22,"5,200",,1998,2014,³ì¼Û5±æ,00042,00000,42770,01,0,4487068,Á¤¼±À¾ ºÀ¾ç¸®,0047,0002,42770,25021,1,±Ý±¤¾ÆÆÄÆ®,4,15,42770-16,60,,47-2,42770,4,,
23,"5,200",,1998,2014,³ì¼Û5±æ,00042,00000,42770,01,0,4487068,Á¤¼±À¾ ºÀ¾ç¸®,0047,0002,42770,25021,1,±Ý±¤¾ÆÆÄÆ®,4,15,42770-16,60,,47-2,42770,4,,
24,"5,200",,1998,2014,³ì¼Û5±æ,00042,00000,42770,01,0,4487068,Á¤¼±À¾ ºÀ¾ç¸®,0047,0002,42770,25021,1,±Ý±¤¾ÆÆÄÆ®,4,15,42770-16,60,,47-2,42770,3,,
25,"5,200",,1998,2014,³ì¼Û5±æ,00042,00000,42770,01,0,4487068,Á¤¼±À¾ ºÀ¾ç¸®,0047,0002,42770,25021,1,±Ý±¤¾ÆÆÄÆ®,4,15,42770-16,60,,47-2,42770,3,,
26,"5,200",,1998,2014,³ì¼Û5±æ,00042,00000,42770,01,0,4487068,Á¤¼±À¾ ºÀ¾ç¸®,0047,0002,42770,25021,1,±Ý±¤¾ÆÆÄÆ®,4,15,42770-16,60,,47-2,42770,3,,
27,"5,200",,1998,2014,³ì¼Û5±æ,00042,00000,42770,01,0,4487068,Á¤¼±À¾ ºÀ¾ç¸®,0047,0002,42770,25021,1,±Ý±¤¾ÆÆÄÆ®,4,15,42770-16,60,,47-2,42770,3,,
28,"5,200",,1998,2014,³ì¼Û5±æ,00042,00000,42770,01,0,4487068,Á¤¼±À¾ ºÀ¾ç¸®,0047,0002,42770,25021,1,±Ý±¤¾ÆÆÄÆ®,4,15,42770-16,60,,47-2,42770,3,,
29,"5,200",,1998,2014,³ì¼Û5±æ,00042,00000,42770,01,0,4487068,Á¤¼±À¾ ºÀ¾ç¸®,0047,0002,42770,25021,1,±Ý±¤¾ÆÆÄÆ®,4,15,42770-16,60,,47-2,42770,2,,
30,"5,200",,1998,2014,³ì¼Û5±æ,00042,00000,42770,01,0,4487068,Á¤¼±À¾ ºÀ¾ç¸®,0047,0002,42770,25021,1,±Ý±¤¾ÆÆÄÆ®,4,15,42770-16,60,,47-2,42770,2,,
31,"5,200",,1998,2014,³ì¼Û5±æ,00042,00000,42770,01,0,4487068,Á¤¼±À¾ ºÀ¾ç¸®,0047,0002,42770,25021,1,±Ý±¤¾ÆÆÄÆ®,4,15,42770-16,60,,47-2,42770,2,,
32,"5,200",,1998,2014,³ì¼Û5±æ,00042,00000,42770,01,0,4487068,Á¤¼±À¾ ºÀ¾ç¸®,0047,0002,42770,25021,1,±Ý±¤¾ÆÆÄÆ®,4,15,42770-16,60,,47-2,42770,2,,
33,"5,200",,1998,2014,³ì¼Û5±æ,00042,00000,42770,01,0,4487068,Á¤¼±À¾ ºÀ¾ç¸®,0047,0002,42770,25021,1,±Ý±¤¾ÆÆÄÆ®,4,15,42770-16,60,,47-2,42770,2,,
34,"5,330",,1998,2014,³ì¼Û5±æ,00042,00000,42770,01,0,4487068,Á¤¼±À¾ ºÀ¾ç¸®,0047,0002,42770,25021,1,±Ý±¤¾ÆÆÄÆ®,4,15,42770-16,60,,47-2,42770,1,,
35,"5,200",,1998,2014,³ì¼Û5±æ,00042,00000,42770,01,0,4487068,Á¤¼±À¾ ºÀ¾ç¸®,0047,0002,42770,25021,1,±Ý±¤¾ÆÆÄÆ®,4,15,42770-16,60,,47-2,42770,1,,
36,"5,330",,1998,2014,³ì¼Û5±æ,00042,00000,42770,01,0,4487068,Á¤¼±À¾ ºÀ¾ç¸®,0047,0002,42770,25021,1,±Ý±¤¾ÆÆÄÆ®,4,15,42770-16,60,,47-2,42770,1,,
37,"5,200",,1998,2014,³ì¼Û5±æ,00042,00000,42770,01,0,4487068,Á¤¼±À¾ ºÀ¾ç¸®,0047,0002,42770,25021,1,±Ý±¤¾ÆÆÄÆ®,4,15,42770-16,60,,47-2,42770,1,,
38,"5,200",,1998,2014,³ì¼Û5±æ,00042,00000,42770,01,0,4487068,Á¤¼±À¾ ºÀ¾ç¸®,0047,0002,42770,25021,1,±Ý±¤¾ÆÆÄÆ®,4,15,42770-16,60,,47-2,42770,1,,
39,"16,200",,2012,2014,¿ë´ã±æ,00063,00000,42770,01,0,4487293,Á¤¼±À¾ ºÏ½Ç¸®,0830,0000,42770,25022,1,ºÏ½Ç¸¶·ç,4,1,42770-98,72.1243,,830,42770,5,,
40,"5,950",,1997,2014,Á¤¼±·Î,01245,00006,42770,01,0,3229023,Á¤¼±À¾ ºÏ½Ç¸®,0746,0006,42770,25022,1,¹Ì¼Òºô,4,3,42770-4,49.23,,746-6,42770,16,,
41,"4,600",,1989,2014,º´¹æÄ¡±æ,00007,00000,42770,01,0,4487138,Á¤¼±À¾ ºÏ½Ç¸®,0628,0000,42770,25022,1,¾Æ¸®¶û,4,10,42770-2,46.8,,628,42770,1,,
42,"17,952",,2012,2014,¿ë´ã±æ,00063,00000,42770,01,0,4487293,Á¤¼±À¾ ºÏ½Ç¸®,0830,0000,42770,25022,1,ºÏ½Ç¸¶·ç,4,17,42770-98,84.8649,,830,42770,8,,
43,"9,750",,1998,2014,Á¤¼±·Î,01245,00011,42770,01,0,3229023,Á¤¼±À¾ ºÏ½Ç¸®,0745,0001,42770,25022,1,Çö´ë,4,18,42770-3,59.86,,745-1,42770,12,,
44,"7,000",,1997,2014,Á¤¼±·Î,01245,00006,42770,01,0,3229023,Á¤¼±À¾ ºÏ½Ç¸®,0746,0006,42770,25022,1,¹Ì¼Òºô,4,21,42770-4,59.66,,746-6,42770,16,,
45,"3,300",,1989,2014,º´¹æÄ¡±æ,00007,00000,42770,01,0,4487138,Á¤¼±À¾ ºÏ½Ç¸®,0628,0000,42770,25022,1,¾Æ¸®¶û,4,25,42770-2,46.8,,628,42770,4,,
46,"2,800",,1991,2014,µµ»ç°î±æ,00021,00000,42770,01,0,4487084,»çºÏÀ¾ »çºÏ¸®,0435,0005,42770,25622,1,µµ»ç°îÁÖ°ø2,4,9,42770-7,39.3,,435-5,42770,3,,
47,"2,400",,1989,2014,ºÏÀÏ¾È±æ,00051,00000,42770,01,0,4487157,»çºÏÀ¾ »çºÏ¸®,0229,0003,42770,25622,1,¿µµ¿,4,9,42770-8,56.2,,229-3,42770,4,,
48,"2,500",,1984,2014,µµ»ç°î±æ,00021,00000,42770,01,0,4487084,»çºÏÀ¾ »çºÏ¸®,0435,0001,42770,25622,1,µµ»ç°îÁÖ°ø1,4,30,42770-6,45.85,,435-1,42770,5,,
49,"1,450",,1984,2014,»õ°ñ±æ,00070,00000,42770,01,0,4487187,½Åµ¿À¾ Á¶µ¿¸®,0144,0000,42770,25923,1,ÇÔ¹é¾ÆÆÄÆ®,4,10,42770-13,40.32,,144,42770,2,,
50,"2,700",,1992,2014,¸Ö¹Ì±æ,00033,00000,42770,01,0,4487110,³²¸é ¹«¸ª¸®,0530,0000,42770,32022,1,¸Ö¹ÌÁÖ°ø,4,9,42770-9,39.99,,530,42770,5,,
51,"2,100",,1992,2014,¸Ö¹Ì±æ,00033,00000,42770,01,0,4487110,³²¸é ¹«¸ª¸®,0530,0000,42770,32022,1,¸Ö¹ÌÁÖ°ø,4,15,42770-9,39.6,,530,42770,5,,
52,"2,500",,1992,2014,¸Ö¹Ì±æ,00033,00000,42770,01,0,4487110,³²¸é ¹«¸ª¸®,0530,0000,42770,32022,1,¸Ö¹ÌÁÖ°ø,4,22,42770-9,39.99,,530,42770,1,,
53,"12,500",,2010,2014,µµ¿ø3±æ,00008,00000,42770,01,0,4487087,³²¸é ¹«¸ª¸®,0474,0009,42770,32022,1,¹Ì¶õÃ¤¾ÆÆÄÆ®,4,25,42770-84,84.03,,474-9,42770,4,,
54,"3,000",,1992,2014,¸Ö¹Ì±æ,00033,00000,42770,01,0,4487110,³²¸é ¹«¸ª¸®,0530,0000,42770,32022,1,¸Ö¹ÌÁÖ°ø,4,30,42770-9,39.6,,530,42770,3,,
0,"3,700",,1993,2014,¿ë´ã±æ,00071,00000,42770,01,0,4487293,Á¤¼±À¾ ºÏ½Ç¸®,0617,0001,42770,25022,1,ºÏ½Ç±¤¿ø(ÅÂÃ¢),5,8,42770-17,44.64,,617-1,42770,4,,
1,"17,952",,2012,2014,¿ë´ã±æ,00063,00000,42770,01,0,4487293,Á¤¼±À¾ ºÏ½Ç¸®,0830,0000,42770,25022,1,ºÏ½Ç¸¶·ç,5,8,42770-98,84.8649,,830,42770,8,,
2,"4,000",,1989,2014,º´¹æÄ¡±æ,00007,00000,42770,01,0,4487138,Á¤¼±À¾ ºÏ½Ç¸®,0628,0000,42770,25022,1,¾Æ¸®¶û,5,13,42770-2,46.8,,628,42770,5,,
3,"6,600",,1997,2014,Á¤¼±·Î,01245,00006,42770,01,0,3229023,Á¤¼±À¾ ºÏ½Ç¸®,0746,0006,42770,25022,1,¹Ì¼Òºô,5,27,42770-4,49.23,,746-6,42770,11,,
4,"3,600",,1997,2014,Á¤¼±·Î,01245,00006,42770,01,0,3229023,Á¤¼±À¾ ºÏ½Ç¸®,0746,0006,42770,25022,1,¹Ì¼Òºô,5,27,42770-4,31.58,,746-6,42770,11,,
5,"3,300",,1991,2014,µµ»ç°î±æ,00021,00000,42770,01,0,4487084,»çºÏÀ¾ »çºÏ¸®,0435,0005,42770,25622,1,µµ»ç°îÁÖ°ø2,5,3,42770-7,39.69,,435-5,42770,2,,
6,"2,500",,1991,2014,µµ»ç°î±æ,00021,00000,42770,01,0,4487084,»çºÏÀ¾ »çºÏ¸®,0435,0005,42770,25622,1,µµ»ç°îÁÖ°ø2,5,12,42770-7,39.69,,435-5,42770,4,,
7,"2,000",,1989,2014,ºÏÀÏ¾È±æ,00051,00000,42770,01,0,4487157,»çºÏÀ¾ »çºÏ¸®,0229,0003,42770,25622,1,¿µµ¿,5,13,42770-8,48.79,,229-3,42770,2,,
8,"8,700",,2002,2014,ÆÄ¶û»õ±æ,00030,00000,42770,01,0,4487352,»çºÏÀ¾ »çºÏ¸®,0302,0000,42770,25622,1,»çºÏ¼±¸í,5,19,42770-21,59.97,,302,42770,2,,
9,"3,000",,1991,2014,µµ»ç°î±æ,00021,00000,42770,01,0,4487084,»çºÏÀ¾ »çºÏ¸®,0435,0005,42770,25622,1,µµ»ç°îÁÖ°ø2,5,21,42770-7,39.3,,435-5,42770,4,,
10,"14,300",,2003,2014,ÆÄ¶û»õ±æ,00010,00000,42770,01,0,4487352,»çºÏÀ¾ »çºÏ¸®,0294,0003,42770,25622,1,»çºÏ¼±¸í2Â÷,5,26,42770-15,84.97,,294-3,42770,11,,
11,"6,530",,2014,2014,»çºÏ7±æ,00008,00000,42770,01,0,4487178,»çºÏÀ¾ »çºÏ¸®,0317,0193,42770,25622,1,¶óº£¸®¶¼,5,27,42770-104,17.46,,317-193,42770,7,,
12,"6,873",,2011,2014,º°¾î°î2±æ,00037,00000,42770,01,0,4487136,³²¸é ¹®°î¸®,0593,0000,42770,32021,1,Á¤¼±¼ö·Á¾È,5,19,42770-87,84.941,,593,42770,1,,
13,"7,264",,2011,2014,º°¾î°î2±æ,00037,00000,42770,01,0,4487136,³²¸é ¹®°î¸®,0593,0000,42770,32021,1,Á¤¼±¼ö·Á¾È,5,19,42770-87,84.941,,593,42770,6,,
14,"7,264",,2011,2014,º°¾î°î2±æ,00037,00000,42770,01,0,4487136,³²¸é ¹®°î¸®,0593,0000,42770,32021,1,Á¤¼±¼ö·Á¾È,5,19,42770-87,84.941,,593,42770,6,,
15,"7,264",,2011,2014,º°¾î°î2±æ,00037,00000,42770,01,0,4487136,³²¸é ¹®°î¸®,0593,0000,42770,32021,1,Á¤¼±¼ö·Á¾È,5,19,42770-87,84.941,,593,42770,5,,
16,"7,264",,2011,2014,º°¾î°î2±æ,00037,00000,42770,01,0,4487136,³²¸é ¹®°î¸®,0593,0000,42770,32021,1,Á¤¼±¼ö·Á¾È,5,19,42770-87,84.941,,593,42770,5,,
17,"7,264",,2011,2014,º°¾î°î2±æ,00037,00000,42770,01,0,4487136,³²¸é ¹®°î¸®,0593,0000,42770,32021,1,Á¤¼±¼ö·Á¾È,5,19,42770-87,84.941,,593,42770,5,,
18,"7,264",,2011,2014,º°¾î°î2±æ,00037,00000,42770,01,0,4487136,³²¸é ¹®°î¸®,0593,0000,42770,32021,1,Á¤¼±¼ö·Á¾È,5,19,42770-87,84.941,,593,42770,5,,
19,"6,873",,2011,2014,º°¾î°î2±æ,00037,00000,42770,01,0,4487136,³²¸é ¹®°î¸®,0593,0000,42770,32021,1,Á¤¼±¼ö·Á¾È,5,19,42770-87,84.941,,593,42770,2,,
20,"6,873",,2011,2014,º°¾î°î2±æ,00037,00000,42770,01,0,4487136,³²¸é ¹®°î¸®,0593,0000,42770,32021,1,Á¤¼±¼ö·Á¾È,5,19,42770-87,84.941,,593,42770,2,,
21,"6,873",,2011,2014,º°¾î°î2±æ,00037,00000,42770,01,0,4487136,³²¸é ¹®°î¸®,0593,0000,42770,32021,1,Á¤¼±¼ö·Á¾È,5,19,42770-87,84.941,,593,42770,2,,
22,"7,264",,2011,2014,º°¾î°î2±æ,00037,00000,42770,01,0,4487136,³²¸é ¹®°î¸®,0593,0000,42770,32021,1,Á¤¼±¼ö·Á¾È,5,19,42770-87,84.941,,593,42770,5,,
23,"6,873",,2011,2014,º°¾î°î2±æ,00037,00000,42770,01,0,4487136,³²¸é ¹®°î¸®,0593,0000,42770,32021,1,Á¤¼±¼ö·Á¾È,5,19,42770-87,84.941,,593,42770,2,,
24,"6,873",,2011,2014,º°¾î°î2±æ,00037,00000,42770,01,0,4487136,³²¸é ¹®°î¸®,0593,0000,42770,32021,1,Á¤¼±¼ö·Á¾È,5,19,42770-87,84.941,,593,42770,2,,
25,"6,873",,2011,2014,º°¾î°î2±æ,00037,00000,42770,01,0,4487136,³²¸é ¹®°î¸®,0593,0000,42770,32021,1,Á¤¼±¼ö·Á¾È,5,19,42770-87,84.941,,593,42770,2,,
26,"6,873",,2011,2014,º°¾î°î2±æ,00037,00000,42770,01,0,4487136,³²¸é ¹®°î¸®,0593,0000,42770,32021,1,Á¤¼±¼ö·Á¾È,5,19,42770-87,84.941,,593,42770,1,,
27,"14,000",,2011,2014,º°¾î°î2±æ,00037,00000,42770,01,0,4487136,³²¸é ¹®°î¸®,0593,0000,42770,32021,1,Á¤¼±¼ö·Á¾È,5,20,42770-87,84.941,,593,42770,5,,
28,"14,000",,2011,2014,º°¾î°î2±æ,00037,00000,42770,01,0,4487136,³²¸é ¹®°î¸®,0593,0000,42770,32021,1,Á¤¼±¼ö·Á¾È,5,20,42770-87,84.941,,593,42770,5,,
29,"14,000",,2011,2014,º°¾î°î2±æ,00037,00000,42770,01,0,4487136,³²¸é ¹®°î¸®,0593,0000,42770,32021,1,Á¤¼±¼ö·Á¾È,5,20,42770-87,84.941,,593,42770,5,,
30,"13,500",,2011,2014,º°¾î°î2±æ,00037,00000,42770,01,0,4487136,³²¸é ¹®°î¸®,0593,0000,42770,32021,1,Á¤¼±¼ö·Á¾È,5,29,42770-87,84.941,,593,42770,1,,
31,"14,000",,2011,2014,º°¾î°î2±æ,00037,00000,42770,01,0,4487136,³²¸é ¹®°î¸®,0593,0000,42770,32021,1,Á¤¼±¼ö·Á¾È,5,29,42770-87,84.941,,593,42770,9,,
32,"14,000",,2011,2014,º°¾î°î2±æ,00037,00000,42770,01,0,4487136,³²¸é ¹®°î¸®,0593,0000,42770,32021,1,Á¤¼±¼ö·Á¾È,5,29,42770-87,84.941,,593,42770,8,,
33,"13,500",,2011,2014,º°¾î°î2±æ,00037,00000,42770,01,0,4487136,³²¸é ¹®°î¸®,0593,0000,42770,32021,1,Á¤¼±¼ö·Á¾È,5,30,42770-87,84.941,,593,42770,1,,
34,"14,000",,2011,2014,º°¾î°î2±æ,00037,00000,42770,01,0,4487136,³²¸é ¹®°î¸®,0593,0000,42770,32021,1,Á¤¼±¼ö·Á¾È,5,30,42770-87,84.941,,593,42770,10,,
35,"14,000",,2011,2014,º°¾î°î2±æ,00037,00000,42770,01,0,4487136,³²¸é ¹®°î¸®,0593,0000,42770,32021,1,Á¤¼±¼ö·Á¾È,5,30,42770-87,84.941,,593,42770,10,,
36,"2,600",,1992,2014,¸Ö¹Ì±æ,00033,00000,42770,01,0,4487110,³²¸é ¹«¸ª¸®,0530,0000,42770,32022,1,¸Ö¹ÌÁÖ°ø,5,13,42770-9,39.6,,530,42770,1,,
37,"2,000",,1992,2014,¸Ö¹Ì±æ,00033,00000,42770,01,0,4487110,³²¸é ¹«¸ª¸®,0530,0000,42770,32022,1,¸Ö¹ÌÁÖ°ø,5,15,42770-9,39.6,,530,42770,2,,
38,"2,500",,1992,2014,¸Ö¹Ì±æ,00033,00000,42770,01,0,4487110,³²¸é ¹«¸ª¸®,0530,0000,42770,32022,1,¸Ö¹ÌÁÖ°ø,5,20,42770-9,39.99,,530,42770,2,,
39,"12,000",,2010,2014,µµ¿ø3±æ,00008,00000,42770,01,0,4487087,³²¸é ¹«¸ª¸®,0474,0009,42770,32022,1,¹Ì¶õÃ¤¾ÆÆÄÆ®,5,22,42770-84,83.7,,474-9,42770,6,,
