,거래금액,거래유형,건축년도,년,도로명,도로명건물본번호코드,도로명건물부번호코드,도로명시군구코드,도로명일련번호코드,도로명코드,법정동,법정동본번코드,법정동부번코드,법정동시군구코드,법정동읍면동코드,법정동지번코드,아파트,월,일,일련번호,전용면적,중개사소재지,지번,지역코드,층,해제사유발생일,해제여부,도로명지상지하코드
4,"28,500",,2013,2020,달구벌대로447길,00077,00000,27110,01,4223058,삼덕동3가,0383,0000,27110,10700,1,삼덕청아람,1,29,27110-286,39.6472,,383,27110,12,,,0
5,"40,600",,2013,2020,달구벌대로447길,00077,00000,27110,01,4223058,삼덕동3가,0383,0000,27110,10700,1,삼덕청아람,1,31,27110-286,59.989,,383,27110,15,,,0
6,"38,500",,2006,2020,봉산문화길,00069,00000,27110,01,4223108,봉산동,0110,0000,27110,10800,1,봉산뜨란채,1,13,27110-263,84.6,,110,27110,2,,,0
7,"24,000",,1985,2020,태평로,00177,00000,27110,03,3141011,태평로1가,0001,0187,27110,12400,1,태평라이프,1,2,27110-17,54.6,,1-187,27110,5,,,0
8,"20,700",,1985,2020,태평로,00177,00000,27110,03,3141011,태평로1가,0001,0187,27110,12400,1,태평라이프,1,31,27110-17,54.6,,1-187,27110,10,,,0
9,"5,278",,2014,2020,공평로,00105,00000,27110,07,3007017,교동,0008,0000,27110,12500,1,노마즈하우스,1,31,27110-290,12.652,,8,27110,16,,,0
10,"24,000",,1976,2020,태평로,00056,00000,27110,06,3141011,도원동,0003,0005,27110,12900,1,도원,1,12,27110-18,38.91,,3-5,27110,4,,,0
11,"55,200",,2017,2020,서성로,00099,00000,27110,00,3141009,수창동,0173,0000,27110,13000,1,대구역센트럴자이,1,1,27110-301,84.6421,,173,27110,28,,,
12,"41,800",,2017,2020,서성로,00099,00000,27110,00,3141009,수창동,0173,0000,27110,13000,1,대구역센트럴자이,1,3,27110-301,59.6032,,173,27110,12,,,
13,"56,500",,2017,2020,서성로,00099,00000,27110,00,3141009,수창동,0173,0000,27110,13000,1,대구역센트럴자이,1,11,27110-301,84.6421,,173,27110,33,,,
14,"52,000",,2017,2020,서성로,00099,00000,27110,00,3141009,수창동,0173,0000,27110,13000,1,대구역센트럴자이,1,14,27110-301,84.4712,,173,27110,10,,,
15,"58,700",,2017,2020,서성로,00099,00000,27110,00,3141009,수창동,0173,0000,27110,13000,1,대구역센트럴자이,1,14,27110-301,84.6421,,173,27110,23,,,
16,"50,000",,2017,2020,서성로,00099,00000,27110,00,3141009,수창동,0173,0000,27110,13000,1,대구역센트럴자이,1,15,27110-301,72.8353,,173,27110,32,,,
17,"41,800",,2017,2020,서성로,00099,00000,27110,00,3141009,수창동,0173,0000,27110,13000,1,대구역센트럴자이,1,18,27110-301,59.6032,,173,27110,39,,,
18,"59,800",,2017,2020,서성로,00099,00000,27110,00,3141009,수창동,0173,0000,27110,13000,1,대구역센트럴자이,1,22,27110-301,84.6421,,173,27110,38,,,
19,"19,500",,2003,2020,서성로15길,00010,00000,27110,03,4223115,서성로1가,0019,0000,27110,13400,1,서성로훼밀리타운,1,17,27110-54,99.09,,19,27110,3,,,0
20,"65,000",,2007,2020,달구벌대로,02051,00000,27110,08,2007002,계산동2가,0100,0000,27110,13900,1,미소시티,1,3,27110-273,151.55,,100,27110,6,,,0
21,"55,000",,2007,2020,달구벌대로,02051,00000,27110,08,2007002,계산동2가,0100,0000,27110,13900,1,미소시티,1,7,27110-273,124.15,,100,27110,26,,,0
22,"57,000",,2007,2020,달구벌대로,02051,00000,27110,08,2007002,계산동2가,0100,0000,27110,13900,1,미소시티,1,9,27110-273,138.16,,100,27110,19,,,0
23,"68,000",,2007,2020,달구벌대로,02051,00000,27110,08,2007002,계산동2가,0100,0000,27110,13900,1,미소시티,1,11,27110-273,157.22,,100,27110,21,,,0
24,"56,300",,2007,2020,달구벌대로,02051,00000,27110,08,2007002,계산동2가,0100,0000,27110,13900,1,미소시티,1,29,27110-273,134.27,,100,27110,10,,,0
25,"13,800",,1986,2020,달구벌대로,02035,00000,27110,09,2007002,동산동,0357,0000,27110,14000,1,동산맨션,1,11,27110-19,47.17,,357,27110,10,,,0
26,"12,000",,1986,2020,달구벌대로,02035,00000,27110,09,2007002,동산동,0357,0000,27110,14000,1,동산맨션,1,12,27110-19,41.98,,357,27110,13,,,0
27,"12,000",,1986,2020,달구벌대로,02035,00000,27110,09,2007002,동산동,0357,0000,27110,14000,1,동산맨션,1,24,27110-19,41.98,,357,27110,8,,,0
28,"39,200",,2006,2020,달구벌대로,01975,00000,27110,10,2007002,대신동,0305,0001,27110,15400,1,태왕아너스스카이,1,3,27110-268,75.9791,,305-1,27110,8,,,0
29,"54,600",,2015,2020,달구벌대로,01955,00000,27110,10,2007002,대신동,2106,0000,27110,15400,1,대신센트럴자이,1,4,27110-294,84.838,,2106,27110,2,,,0
30,"55,400",,2015,2020,달구벌대로,01955,00000,27110,10,2007002,대신동,2106,0000,27110,15400,1,대신센트럴자이,1,5,27110-294,84.924,,2106,27110,21,,,0
31,"36,800",,1985,2020,달구벌대로,01937,00000,27110,10,2007002,대신동,1450,0000,27110,15400,1,동서,1,7,27110-24,83.06,,1450,27110,4,,,0
32,"56,000",,2015,2020,달구벌대로,01955,00000,27110,10,2007002,대신동,2106,0000,27110,15400,1,대신센트럴자이,1,7,27110-294,84.838,,2106,27110,16,,,0
33,"44,900",,2015,2020,달구벌대로,01955,00000,27110,10,2007002,대신동,2106,0000,27110,15400,1,대신센트럴자이,1,7,27110-294,59.939,,2106,27110,27,,,0
34,"46,500",,2006,2020,달구벌대로,01975,00000,27110,10,2007002,대신동,0305,0001,27110,15400,1,태왕아너스스카이,1,10,27110-268,84.9293,,305-1,27110,11,,,0
35,"57,300",,2015,2020,달구벌대로,01955,00000,27110,10,2007002,대신동,2106,0000,27110,15400,1,대신센트럴자이,1,10,27110-294,84.838,,2106,27110,20,,,0
36,"48,000",,2015,2020,달구벌대로,01955,00000,27110,10,2007002,대신동,2106,0000,27110,15400,1,대신센트럴자이,1,11,27110-294,84.924,,2106,27110,2,,,0
37,"46,500",,2018,2020,달구벌대로,01943,00000,27110,00,2007002,대신동,2110,0000,27110,15400,1,e편한세상대신,1,11,27110-303,59.984,,2110,27110,17,,,
38,"46,800",,2018,2020,달구벌대로,01943,00000,27110,00,2007002,대신동,2110,0000,27110,15400,1,e편한세상대신,1,17,27110-303,59.984,,2110,27110,17,,,
39,"51,000",,2015,2020,달구벌대로,01955,00000,27110,10,2007002,대신동,2106,0000,27110,15400,1,대신센트럴자이,1,23,27110-294,84.924,,2106,27110,4,,,0
40,"8,000",,1984,2020,태평로,00015,00000,27110,11,3141011,달성동,0118,0003,27110,15500,1,금오맨션,1,15,27110-27,58.46,,118-3,27110,7,,,
41,"27,200",,2005,2020,달구벌대로,01950,00000,27110,11,2007002,남산동,2937,0001,27110,15600,1,남산그린타운,1,2,27110-64,53.4089,,2937-1,27110,19,,,0
42,"40,000",,2014,2020,남산로,00030,00000,27110,01,3141001,남산동,3000,0000,27110,15600,1,극동스타클래스남산,1,2,27110-292,59.8748,,3000,27110,2,,,0
43,"34,700",,1993,2020,남산로13길,00017,00000,27110,01,4223032,남산동,2466,0001,27110,15600,1,보성황실타운,1,6,27110-30,84.985,,2466-1,27110,18,,,0
44,"38,000",,2014,2020,남산로,00030,00000,27110,01,3141001,남산동,3000,0000,27110,15600,1,극동스타클래스남산,1,6,27110-292,59.716,,3000,27110,22,,,0
45,"33,800",,2005,2020,달구벌대로,01950,00000,27110,11,2007002,남산동,2937,0001,27110,15600,1,남산그린타운,1,6,27110-64,69.2406,,2937-1,27110,5,,,0
46,"15,700",,1992,2020,남산로7길,00080,00000,27110,01,4223043,남산동,2482,0001,27110,15600,1,까치,1,8,27110-28,53.6,,2482-1,27110,9,,,0
47,"40,600",,2005,2020,달구벌대로,01950,00000,27110,11,2007002,남산동,2937,0001,27110,15600,1,남산그린타운,1,8,27110-64,84.9597,,2937-1,27110,11,,,0
48,"38,300",,2005,2020,달구벌대로,01950,00000,27110,11,2007002,남산동,2937,0001,27110,15600,1,남산그린타운,1,9,27110-64,84.9597,,2937-1,27110,17,,,0
49,"39,500",,2006,2020,중앙대로,00323,00000,27110,14,2007001,남산동,0654,0001,27110,15600,1,허브스카이,1,9,27110-264,99.92,,654-1,27110,20,,,0
50,"42,000",,2008,2020,달구벌대로,01970,00000,27110,11,2007002,남산동,2991,0000,27110,15600,1,청라센트럴파크,1,10,27110-274,76.99,,2991,27110,11,,,0
51,"52,800",,2014,2020,중앙대로66길,00020,00000,27110,01,4223129,남산동,3006,0000,27110,15600,1,반월당효성해링턴플레이스,1,10,27110-293,84.9343,,3006,27110,22,,,0
52,"38,300",,2014,2020,남산로,00030,00000,27110,01,3141001,남산동,3000,0000,27110,15600,1,극동스타클래스남산,1,10,27110-292,59.8748,,3000,27110,7,,,0
53,"38,500",,2014,2020,남산로,00030,00000,27110,01,3141001,남산동,3000,0000,27110,15600,1,극동스타클래스남산,1,11,27110-292,59.8748,,3000,27110,17,,,0
54,"50,000",,2014,2020,남산로,00030,00000,27110,01,3141001,남산동,3000,0000,27110,15600,1,극동스타클래스남산,1,11,27110-292,84.5662,,3000,27110,4,,,0
55,"15,900",,1992,2020,남산로7길,00080,00000,27110,01,4223043,남산동,2482,0001,27110,15600,1,까치,1,13,27110-28,53.6,,2482-1,27110,14,,,0
56,"50,700",,2014,2020,중앙대로66길,00020,00000,27110,01,4223129,남산동,3006,0000,27110,15600,1,반월당효성해링턴플레이스,1,13,27110-293,84.9343,,3006,27110,4,,,0
57,"45,000",,2008,2020,달구벌대로,01970,00000,27110,11,2007002,남산동,2991,0000,27110,15600,1,청라센트럴파크,1,14,27110-274,84.99,,2991,27110,16,,,0
58,"42,000",,2006,2020,중앙대로,00323,00000,27110,14,2007001,남산동,0654,0001,27110,15600,1,허브스카이,1,15,27110-264,99.92,,654-1,27110,26,,,0
59,"42,000",,2008,2020,달구벌대로,01970,00000,27110,11,2007002,남산동,2991,0000,27110,15600,1,청라센트럴파크,1,16,27110-274,76.99,,2991,27110,10,,,0
60,"46,500",,2008,2020,달구벌대로,01970,00000,27110,11,2007002,남산동,2991,0000,27110,15600,1,청라센트럴파크,1,16,27110-274,84.99,,2991,27110,21,,,0
61,"51,000",,2014,2020,중앙대로66길,00020,00000,27110,01,4223129,남산동,3006,0000,27110,15600,1,반월당효성해링턴플레이스,1,17,27110-293,84.9343,,3006,27110,13,,,0
62,"21,000",,1992,2020,남산로4길,00091,00000,27110,01,4223039,남산동,2434,0000,27110,15600,1,송림맨션,1,19,27110-33,59.99,,2434,27110,4,,,0
63,"52,400",,2014,2020,중앙대로66길,00020,00000,27110,01,4223129,남산동,3006,0000,27110,15600,1,반월당효성해링턴플레이스,1,21,27110-293,84.9343,,3006,27110,23,,,0
64,"15,800",,1992,2020,남산로7길,00080,00000,27110,01,4223043,남산동,2482,0001,27110,15600,1,까치,1,22,27110-28,53.6,,2482-1,27110,5,,,0
65,"10,200",,1992,2020,남산로7길,00055,00000,27110,01,4223043,남산동,2482,0001,27110,15600,1,까치,1,23,27110-28,33.06,,2482-1,27110,14,,,0
66,"25,400",,1993,2020,남산로13길,00017,00000,27110,01,4223032,남산동,2466,0001,27110,15600,1,보성황실타운,1,23,27110-30,59.96,,2466-1,27110,3,,,0
67,"52,000",,2014,2020,중앙대로66길,00020,00000,27110,01,4223129,남산동,3006,0000,27110,15600,1,반월당효성해링턴플레이스,1,28,27110-293,84.9343,,3006,27110,4,,,0
68,"27,400",,2005,2020,달구벌대로,01950,00000,27110,11,2007002,남산동,2937,0001,27110,15600,1,남산그린타운,1,29,27110-64,53.4089,,2937-1,27110,11,,,0
69,"50,800",,2014,2020,남산로,00030,00000,27110,01,3141001,남산동,3000,0000,27110,15600,1,극동스타클래스남산,1,29,27110-292,84.985,,3000,27110,25,,,0
70,"25,400",,1993,2020,남산로13길,00017,00000,27110,01,4223032,남산동,2466,0001,27110,15600,1,보성황실타운,1,30,27110-30,59.96,,2466-1,27110,12,,,0
71,"19,500",,1975,2020,중앙대로,00307,00016,27110,14,2007001,남산동,0699,0007,27110,15600,1,남문시장2지구,1,31,27110-55,68.03,,699-7,27110,6,,,0
72,"38,000",,2014,2020,남산로,00030,00000,27110,01,3141001,남산동,3000,0000,27110,15600,1,극동스타클래스남산,1,31,27110-292,59.52,,3000,27110,24,,,0
73,"22,500",,2000,2020,대봉로,00220,00041,27110,02,3141012,대봉동,0044,0013,27110,15700,1,아트빌,1,3,27110-42,78.58,,44-13,27110,7,,,0
74,"37,000",,2006,2020,명덕로55길,00025,00000,27110,01,4223092,대봉동,0152,0024,27110,15700,1,대봉화성파크드림,1,4,27110-262,84.0484,,152-24,27110,4,,,0
75,"37,000",,1986,2020,동덕로,00033,00000,27110,04,3141005,대봉동,0044,0010,27110,15700,1,청운맨션,1,5,27110-41,84.93,,44-10,27110,5,,,0
76,"50,500",,2007,2020,대봉로,00260,00000,27110,02,3141012,대봉동,0060,0010,27110,15700,1,센트로팰리스,1,7,27110-270,80.736,,60-10,27110,13,,,0
77,"46,900",,2015,2020,동덕로,00055,00000,27110,04,3141005,대봉동,0758,0000,27110,15700,1,대봉태왕아너스,1,7,27110-295,77.4304,,758,27110,20,,,
78,"46,000",,2007,2020,대봉로,00260,00000,27110,02,3141012,대봉동,0060,0010,27110,15700,1,센트로팰리스,1,11,27110-270,80.736,,60-10,27110,5,,,0
79,"39,900",,2015,2020,동덕로,00055,00000,27110,04,3141005,대봉동,0758,0000,27110,15700,1,대봉태왕아너스,1,13,27110-295,59.9728,,758,27110,8,,,
80,"49,800",,2007,2020,대봉로,00260,00000,27110,02,3141012,대봉동,0060,0010,27110,15700,1,센트로팰리스,1,15,27110-270,80.706,,60-10,27110,5,,,0
81,"70,400",,2007,2020,대봉로,00260,00000,27110,02,3141012,대봉동,0060,0010,27110,15700,1,센트로팰리스,1,16,27110-270,129.185,,60-10,27110,23,,,0
82,"72,200",,2007,2020,대봉로,00260,00000,27110,02,3141012,대봉동,0060,0010,27110,15700,1,센트로팰리스,1,16,27110-270,129.185,,60-10,27110,35,,,0
83,"49,500",,2007,2020,대봉로,00260,00000,27110,02,3141012,대봉동,0060,0010,27110,15700,1,센트로팰리스,1,20,27110-270,80.706,,60-10,27110,12,,,0
84,"49,300",,2007,2020,대봉로,00260,00000,27110,02,3141012,대봉동,0060,0010,27110,15700,1,센트로팰리스,1,21,27110-270,80.706,,60-10,27110,25,,,0
85,"62,000",,2007,2020,대봉로,00260,00000,27110,02,3141012,대봉동,0060,0010,27110,15700,1,센트로팰리스,1,22,27110-270,129.185,,60-10,27110,2,,,0
86,"40,800",,2015,2020,동덕로,00055,00000,27110,04,3141005,대봉동,0758,0000,27110,15700,1,대봉태왕아너스,1,28,27110-295,59.9728,,758,27110,21,,,
0,"38,500",,2003,2020,국채보상로131길,00060,00000,27110,01,4223019,동인동1가,0217,0000,27110,10100,1,대흥아트,2,10,27110-50,84.63,,217,27110,3,,,0
1,"38,500",,2003,2020,국채보상로131길,00060,00000,27110,01,4223019,동인동1가,0217,0000,27110,10100,1,대흥아트,2,11,27110-50,84.63,,217,27110,10,,,0
2,"38,000",,2003,2020,국채보상로131길,00060,00000,27110,01,4223019,동인동1가,0217,0000,27110,10100,1,대흥아트,2,11,27110-50,84.63,,217,27110,8,,,0
3,"60,000",,2003,2020,국채보상로131길,00060,00000,27110,01,4223019,동인동1가,0217,0000,27110,10100,1,대흥아트,2,11,27110-50,84.63,,217,27110,4,,,0
4,"38,500",,2003,2020,국채보상로131길,00060,00000,27110,01,4223019,동인동1가,0217,0000,27110,10100,1,대흥아트,2,12,27110-50,84.63,,217,27110,8,,,0
5,"38,500",,2003,2020,국채보상로131길,00060,00000,27110,01,4223019,동인동1가,0217,0000,27110,10100,1,대흥아트,2,14,27110-50,84.63,,217,27110,10,,,0
6,"38,500",,2003,2020,국채보상로131길,00060,00000,27110,01,4223019,동인동1가,0217,0000,27110,10100,1,대흥아트,2,15,27110-50,84.63,,217,27110,5,,,0
7,"38,500",,2003,2020,국채보상로131길,00060,00000,27110,01,4223019,동인동1가,0217,0000,27110,10100,1,대흥아트,2,15,27110-50,84.63,,217,27110,7,,,0
8,"38,500",,2003,2020,국채보상로131길,00060,00000,27110,01,4223019,동인동1가,0217,0000,27110,10100,1,대흥아트,2,15,27110-50,84.63,,217,27110,6,,,0
9,"38,500",,2003,2020,국채보상로131길,00060,00000,27110,01,4223019,동인동1가,0217,0000,27110,10100,1,대흥아트,2,15,27110-50,84.63,,217,27110,5,,,0
10,"38,500",,2003,2020,국채보상로131길,00060,00000,27110,01,4223019,동인동1가,0217,0000,27110,10100,1,대흥아트,2,17,27110-50,84.63,,217,27110,2,,,0
11,"45,000",,2003,2020,국채보상로131길,00060,00000,27110,01,4223019,동인동1가,0217,0000,27110,10100,1,대흥아트,2,17,27110-50,84.63,,217,27110,7,,,0
12,"38,500",,2003,2020,국채보상로131길,00060,00000,27110,01,4223019,동인동1가,0217,0000,27110,10100,1,대흥아트,2,17,27110-50,84.63,,217,27110,6,,,0
13,"38,500",,2003,2020,국채보상로131길,00060,00000,27110,01,4223019,동인동1가,0217,0000,27110,10100,1,대흥아트,2,18,27110-50,84.63,,217,27110,2,,,0
14,"38,500",,2003,2020,국채보상로131길,00060,00000,27110,01,4223019,동인동1가,0217,0000,27110,10100,1,대흥아트,2,18,27110-50,84.63,,217,27110,4,,,0
15,"39,000",,2003,2020,국채보상로131길,00060,00000,27110,01,4223019,동인동1가,0217,0000,27110,10100,1,대흥아트,2,20,27110-50,84.63,,217,27110,9,,,0
16,"48,000",,2003,2020,국채보상로131길,00060,00000,27110,01,4223019,동인동1가,0217,0000,27110,10100,1,대흥아트,2,24,27110-50,84.63,,217,27110,9,,,0
17,"22,000",,2002,2020,공평로4길,00023,00010,27110,01,4223007,삼덕동2가,0149,0059,27110,10600,1,나누리,2,21,27110-14,83.8,,149-59,27110,2,,,0
18,"31,800",,2003,2020,공평로10길,00060,00000,27110,02,4223005,삼덕동2가,0029,0001,27110,10600,1,삼덕아이파크,2,25,27110-45,117.85,,29-1,27110,7,,,0
19,"36,500",,2013,2020,달구벌대로447길,00077,00000,27110,01,4223058,삼덕동3가,0383,0000,27110,10700,1,삼덕청아람,2,3,27110-286,59.989,,383,27110,4,,,0
20,"27,100",,2013,2020,달구벌대로447길,00077,00000,27110,01,4223058,삼덕동3가,0383,0000,27110,10700,1,삼덕청아람,2,3,27110-286,39.6472,,383,27110,16,,,0
21,"48,400",,2013,2020,달구벌대로447길,00077,00000,27110,01,4223058,삼덕동3가,0383,0000,27110,10700,1,삼덕청아람,2,4,27110-286,84.5739,,383,27110,4,,,0
22,"40,500",,2013,2020,달구벌대로447길,00077,00000,27110,01,4223058,삼덕동3가,0383,0000,27110,10700,1,삼덕청아람,2,6,27110-286,59.989,,383,27110,20,,,0
23,"41,000",,2013,2020,달구벌대로447길,00077,00000,27110,01,4223058,삼덕동3가,0383,0000,27110,10700,1,삼덕청아람,2,9,27110-286,59.989,,383,27110,19,,,0
24,"28,500",,2013,2020,달구벌대로447길,00077,00000,27110,01,4223058,삼덕동3가,0383,0000,27110,10700,1,삼덕청아람,2,13,27110-286,39.6472,,383,27110,11,,,0
25,"39,800",,2013,2020,달구벌대로447길,00077,00000,27110,01,4223058,삼덕동3가,0383,0000,27110,10700,1,삼덕청아람,2,17,27110-286,59.989,,383,27110,7,,,0
26,"54,000",,2013,2020,달구벌대로447길,00077,00000,27110,01,4223058,삼덕동3가,0383,0000,27110,10700,1,삼덕청아람,2,21,27110-286,84.6115,,383,27110,23,,,0
27,"52,500",,2013,2020,달구벌대로447길,00077,00000,27110,01,4223058,삼덕동3가,0383,0000,27110,10700,1,삼덕청아람,2,22,27110-286,84.5739,,383,27110,23,,,0
28,"36,000",,2006,2020,봉산문화길,00069,00000,27110,01,4223108,봉산동,0110,0000,27110,10800,1,봉산뜨란채,2,16,27110-263,75.58,,110,27110,3,,,0
29,"25,000",,1985,2020,태평로,00177,00000,27110,03,3141011,태평로1가,0001,0187,27110,12400,1,태평라이프,2,4,27110-17,54.6,,1-187,27110,4,,,0
30,"23,500",,1985,2020,태평로,00177,00000,27110,03,3141011,태평로1가,0001,0187,27110,12400,1,태평라이프,2,11,27110-17,54.6,,1-187,27110,7,,,0
31,"5,500",,2014,2020,공평로,00105,00000,27110,07,3007017,교동,0008,0000,27110,12500,1,노마즈하우스,2,14,27110-290,12.652,,8,27110,15,,,0
32,"54,800",,2017,2020,서성로,00099,00000,27110,00,3141009,수창동,0173,0000,27110,13000,1,대구역센트럴자이,2,4,27110-301,84.6421,,173,27110,27,,,
33,"50,200",,2017,2020,서성로,00099,00000,27110,00,3141009,수창동,0173,0000,27110,13000,1,대구역센트럴자이,2,10,27110-301,84.6421,,173,27110,5,,,
34,"48,800",,2017,2020,서성로,00099,00000,27110,00,3141009,수창동,0173,0000,27110,13000,1,대구역센트럴자이,2,10,27110-301,72.8353,,173,27110,21,,,
35,"57,000",,2017,2020,서성로,00099,00000,27110,00,3141009,수창동,0173,0000,27110,13000,1,대구역센트럴자이,2,11,27110-301,84.4712,,173,27110,23,,,
36,"55,100",,2017,2020,서성로,00099,00000,27110,00,3141009,수창동,0173,0000,27110,13000,1,대구역센트럴자이,2,13,27110-301,84.6421,,173,27110,29,,,
37,"54,500",,2017,2020,서성로,00099,00000,27110,00,3141009,수창동,0173,0000,27110,13000,1,대구역센트럴자이,2,15,27110-301,84.6421,,173,27110,7,,,
38,"44,500",,2017,2020,서성로,00099,00000,27110,00,3141009,수창동,0173,0000,27110,13000,1,대구역센트럴자이,2,15,27110-301,72.8353,,173,27110,6,,,
39,"54,500",,2017,2020,서성로,00099,00000,27110,00,3141009,수창동,0173,0000,27110,13000,1,대구역센트럴자이,2,16,27110-301,84.6421,,173,27110,17,,,
